true_label,probability,prediction
0,0.3058095238095238,0
1,0.9988235294117647,1
0,0.020972222222222222,0
1,0.9988888888888889,1
0,0.06,0
1,0.9933333333333333,1
0,0.04,0
1,1.0,1
0,0.7526666666666667,1
1,0.9933333333333333,1
0,0.24555555555555558,0
1,0.9813627311522047,1
0,0.16833333333333333,0
1,0.9933333333333333,1
0,0.14662698412698413,0
1,0.9880284043441937,1
0,0.10662364243943191,0
1,0.9964634057971015,1
0,0.06083223728440635,0
1,0.9727934517589691,1
0,0.073793451758969,0
1,0.9965065441381231,1
0,0.09403299916457811,0
1,0.9767647058823529,1
0,0.5792222222222222,1
1,0.9752873563218392,1
0,0.5677857142857143,1
1,0.9925396825396825,1
0,0.08666666666666667,0
1,0.9923333333333333,1
0,0.10063275613275613,0
1,0.9718717948717949,1
0,0.2733333333333333,0
1,0.9933333333333333,1
0,0.013333333333333334,0
1,0.9917647058823529,1
0,0.09410714285714286,0
1,0.97,1
0,0.04666666666666667,0
1,0.9948148148148148,1
0,0.9264197530864198,1
1,0.9927272727272727,1
0,0.14700913900913898,0
1,0.9564705882352941,1
0,0.2796296296296296,0
1,0.92,1
0,0.1811111111111111,0
1,0.9658041958041957,1
0,0.039163142413142414,0
1,0.986,1
0,0.40560797038645335,0
1,0.987516339869281,1
0,0.09746803069053708,0
1,0.9905691056910567,1
0,0.06260614272809395,0
1,0.9438375350140056,1
0,0.43386164910358455,0
1,0.976078431372549,1
0,0.5316666666666666,1
1,0.9964444444444445,1
0,0.09,0
0,0.0957040404040404,0
0,0.3526111111111111,0
0,0.054076960076960084,0
0,0.04666666666666667,0
0,0.10422005772005771,0
0,0.05333333333333334,0
0,0.13162770562770562,0
0,0.04814814814814815,0
0,0.10912272727272726,0
0,0.801952861952862,1
0,0.09234077618288145,0
0,0.20589743589743592,0
0,0.11452525252525253,0
0,0.19555555555555554,0
0,0.1170342522974102,0
0,0.13555555555555554,0
0,0.12729337712096334,0
0,0.11729337712096334,0
0,0.07120940170940171,0
0,0.28641438191438195,0
0,0.07918888888888889,0
0,0.08371666666666668,0
0,0.08944444444444444,0
0,0.07206349206349207,0
0,0.15560150375939852,0
0,0.47611111111111104,0
0,0.048996913580246916,0
0,0.5231746031746032,1
0,0.12422222222222222,0
0,0.07333333333333333,0
0,0.2619047619047619,0
0,0.033555555555555554,0
0,0.34214285714285714,0
0,0.04066666666666666,0
0,0.38772549019607844,0
0,0.1403921568627451,0
0,0.3383333333333333,0
0,0.8293821733821735,1
0,0.2866666666666667,0
0,0.3411111111111111,0
0,0.17333333333333334,0
0,0.24793650793650793,0
0,0.26031746031746034,0
0,0.09278980278980278,0
0,0.24666666666666667,0
0,0.019305555555555555,0
0,0.27166666666666667,0
0,0.35306251513394143,0
0,0.36,0
0,0.13558974358974357,0
0,0.2733333333333333,0
0,0.03777777777777778,0
0,0.2866666666666667,0
0,0.8392857142857143,1
0,0.4683333333333333,0
0,0.40622222222222226,0
0,0.5683333333333334,1
0,0.26308358429010603,0
0,0.009428571428571429,0
0,0.06751020408163265,0
0,0.05333333333333334,0
0,0.03866666666666667,0
0,0.04666666666666667,0
0,0.6183333333333333,1
0,0.013333333333333334,0
0,0.1872070707070707,0
0,0.0473037037037037,0
0,0.2633037037037037,0
0,0.02666666666666667,0
0,0.12666666666666668,0
0,0.02,0
0,0.04505791505791506,0
0,0.0,0
0,0.09462962962962965,0
0,0.057435897435897436,0
0,0.09873015873015872,0
0,0.05395087719298246,0
0,0.027089635854341734,0
0,0.10460033444816054,0
0,0.5533333333333333,1
0,0.054285714285714284,0
0,0.4907777777777778,0
0,0.007904761904761904,0
0,0.18,0
0,0.09053093466136944,0
0,0.02,0
0,0.013548387096774193,0
0,0.6772794477028348,1
0,0.05333333333333334,0
0,0.3879700854700855,0
0,0.02,0
0,0.07435897435897436,0
0,0.08095238095238094,0
0,0.12306349206349206,0
0,0.030354090354090354,0
0,0.05852586695297692,0
0,0.08689655172413793,0
0,0.05991228070175438,0
0,0.04115440115440115,0
0,0.09873535353535354,0
0,0.06,0
0,0.22838851351351352,0
0,0.19427461051189862,0
0,0.29871831712348956,0
0,0.0874074074074074,0
0,0.5559349206349206,1
0,0.09589826284204783,0
0,0.08666666666666667,0
0,0.08333333333333333,0
0,0.7400888888888889,1
0,0.04666666666666667,0
0,0.26722222222222225,0
0,0.18394118844118848,0
0,0.3648809523809524,0
0,0.04666666666666667,0
0,0.11433155080213903,0
0,0.04533333333333333,0
0,0.09463653210803998,0
0,0.01111111111111111,0
0,0.2846484441484441,0
0,0.02666666666666667,0
0,0.1210515873015873,0
0,0.042222222222222223,0
0,0.03222150398620987,0
0,0.03333333333333333,0
0,0.6794903926482874,1
0,0.029084249084249083,0
0,0.3399343434343434,0
0,0.043809523809523805,0
0,0.17466666666666666,0
0,0.7388888888888888,1
0,0.20468845315904138,0
0,0.74,1
0,0.2946666666666667,0
0,0.5740909090909091,1
0,0.10777777777777779,0
0,0.6255000000000001,1
0,0.06277777777777778,0
0,0.8350606060606061,1
0,0.2313458806988218,0
0,0.9023931623931625,1
0,0.06550415551850271,0
0,0.6264705882352941,1
0,0.03979418130888719,0
0,0.5958749999999999,1
0,0.7377777777777778,1
0,0.8690909090909091,1
0,0.5972527472527472,1
0,0.7812654320987654,1
0,0.1127272727272727,0
0,0.14107407407407407,0
0,0.37509018759018764,0
0,0.28963468013468013,0
0,0.16333333333333333,0
0,0.21555844155844156,0
0,0.03555844155844156,0
0,0.38123917748917746,0
0,0.4136836219336219,0
0,0.21092940937058585,0
0,0.14012700806818454,0
0,0.2053655603655604,0
0,0.09666666666666666,0
0,0.26,0
0,0.6455555555555555,1
0,0.4725,0
0,0.43547619047619046,0
0,0.4196336996336997,0
0,0.19333333333333333,0
0,0.13866666666666666,0
0,0.10666666666666667,0
0,0.357015873015873,0
0,0.07599936338171633,0
0,0.1136842105263158,0
0,0.143,0
0,0.31123809523809526,0
0,0.16800619712495485,0
0,0.215194261455131,0
0,0.03545505623833797,0
0,0.08,0
0,0.63875,1
0,0.03333333333333333,0
0,0.22592592592592595,0
0,0.0937062937062937,0
0,0.10833333333333334,0
0,0.11,0
0,0.14999550157444894,0
0,0.11222222222222221,0
0,0.07658070818070818,0
0,0.2844444444444445,0
0,0.17286324786324786,0
0,0.17714285714285713,0
0,0.055723590585659545,0
0,0.22666666666666666,0
0,0.5806666666666667,1
0,0.14400911680911682,0
0,0.5237909455100211,1
0,0.08611111111111111,0
0,0.41333333333333333,0
0,0.04042433862433863,0
0,0.18442232698502045,0
0,0.07696296296296296,0
0,0.1172304324028462,0
0,0.13861936437546193,0
0,0.07195269770879527,0
0,0.06634920634920634,0
0,0.7612154882154882,1
0,0.03522355672645134,0
0,0.3986088527551942,0
0,0.10838633621089762,0
0,0.18666666666666668,0
0,0.21972653816771465,0
0,0.22598860398860401,0
0,0.2567591424861829,0
0,0.034295396846121484,0
0,0.5524064171122995,1
0,0.6895555555555556,1
0,0.3768898834056276,0
0,0.4941982028811297,0
0,0.4359253447394544,0
0,0.04,0
0,0.1259611386642199,0
0,0.09921631926083271,0
0,0.08208754208754207,0
0,0.3907407407407408,0
0,0.1270332355816227,0
0,0.4664444444444444,0
0,0.11666666666666667,0
0,0.112,0
0,0.12222222222222223,0
0,0.7066666666666667,1
0,0.11132611832611834,0
0,0.5229521215893765,1
0,0.1128148148148148,0
0,0.12,0
0,0.7168383500557414,1
0,0.4477948717948719,0
0,0.6903333333333334,1
0,0.09333333333333334,0
0,0.5583312112723878,1
0,0.09088023088023088,0
